qid	uuid	is_answear
1342	14496	0.0
47	6742	0.0
2943	10439	0.0
375	1843	0.0
1783	20732	0.0
5467	592	0.0
5259	5278	0.0
984	3701	0.0
488	446	0.0
4519	15063	0.0
1891	7087	0.0
520	7293	0.0
2710	8264	0.0
638	10682	0.0
170	935	0.0
2194	7321	0.0
1996	5079	0.0
4305	12741	0.0
1541	7680	0.0
1036	3651	0.0
2952	3685	0.0
747	9448	0.0
1471	8899	1.0
4698	13864	1.0
140	132	0.0
3914	5651	0.0
3020	416	0.0
2	7119	0.0
4352	1230	0.0
140	3106	0.0
1003	1943	0.0
293	10837	0.0
44	399	1.0
932	11574	0.0
1977	16720	0.0
1108	4514	0.0
2129	3709	0.0
2648	16875	0.0
5021	201	0.0
2028	826	1.0
281	14098	0.0
4528	8490	0.0
945	18324	0.0
4297	8716	0.0
1791	26268	0.0
2994	11671	0.0
4941	2265	0.0
2518	5987	0.0
6165	25085	0.0
3860	24506	0.0
426	1986	0.0
2492	26237	0.0
4359	19526	0.0
2036	5642	1.0
932	4685	0.0
1381	4375	0.0
108	16327	0.0
129	18544	0.0
1452	724	1.0
4951	447	0.0
6826	9148	0.0
500	8871	0.0
2218	17527	0.0
6296	12690	0.0
652	3355	0.0
5265	7756	1.0
1037	415	1.0
1853	3225	1.0
390	15708	0.0
1285	5730	0.0
316	3767	0.0
45	11278	0.0
2652	4668	0.0
2023	3013	0.0
68	9351	0.0
2307	2589	0.0
6199	475	0.0
387	3262	0.0
2283	13458	0.0
544	244	0.0
560	528	0.0
295	317	0.0
1352	58	1.0
2460	915	0.0
364	3641	0.0
61	10896	0.0
89	18129	0.0
195	6658	0.0
568	15509	0.0
1091	4483	0.0
189	1351	0.0
14	14281	0.0
1601	9534	0.0
3264	13483	0.0
2425	24839	0.0
4221	6375	0.0
6432	1542	0.0
665	3203	0.0
62	5090	0.0
1383	10373	0.0
547	2361	1.0
2043	105	1.0
1280	4952	0.0
2044	1494	0.0
887	7767	0.0
2098	9717	0.0
2362	3634	1.0
3143	4965	0.0
633	3864	0.0
3402	7617	0.0
798	7542	0.0
1090	14037	0.0
1521	2815	0.0
4266	7473	0.0
1845	14787	0.0
165	2575	0.0
61	6415	0.0
5260	6726	0.0
473	11119	0.0
743	6995	0.0
1364	2413	1.0
2924	23841	0.0
409	5555	0.0
1032	15685	0.0
409	183	0.0
1613	3936	0.0
47	7626	0.0
2562	5257	0.0
2052	9436	0.0
1856	8412	0.0
120	7601	0.0
3748	11553	0.0
2762	9981	0.0
81	15509	0.0
787	3917	0.0
665	18598	0.0
6833	6933	1.0
388	5162	0.0
1261	8692	0.0
673	21527	0.0
929	5838	0.0
406	10045	0.0
3149	671	0.0
347	2438	0.0
292	2663	1.0
3421	12919	0.0
524	470	1.0
1496	6049	0.0
5146	1757	1.0
304	3957	1.0
1616	379	0.0
750	1153	0.0
66	2586	0.0
416	11271	0.0
1695	4332	0.0
4389	1925	0.0
162	4266	0.0
1566	8928	0.0
301	1356	0.0
108	14949	0.0
165	6562	0.0
291	9953	0.0
5515	5242	0.0
1036	4257	0.0
937	6637	0.0
189	8906	0.0
237	20470	0.0
201	2478	0.0
1340	5382	1.0
1434	7269	1.0
1542	6516	0.0
1357	6798	0.0
979	18498	0.0
81	13084	0.0
1357	16075	0.0
4951	3830	0.0
263	25324	0.0
1004	12353	0.0
6739	7121	1.0
175	5964	0.0
2847	13835	0.0
314	3634	0.0
347	5687	0.0
2155	26041	0.0
3871	19401	0.0
3148	3834	0.0
1091	8911	0.0
129	3693	0.0
751	21289	1.0
953	1713	0.0
990	6748	0.0
1401	14666	1.0
2114	21701	0.0
4022	3574	0.0
887	8257	0.0
3238	1542	0.0
108	16064	0.0
3643	1875	0.0
2399	6697	0.0
438	6402	0.0
4749	15062	0.0
1137	1667	0.0
1600	7926	0.0
799	2834	0.0
389	43	0.0
2108	2463	0.0
257	13399	0.0
425	4817	0.0
5428	9821	0.0
141	8204	0.0
756	3130	0.0
1874	24593	0.0
125	9743	0.0
3355	7296	0.0
5268	0	0.0
108	7013	0.0
158	164	1.0
12	16978	0.0
19	7550	0.0
64	19250	1.0
1001	5833	0.0
2373	1073	0.0
123	7696	0.0
174	8489	0.0
4467	512	0.0
2956	3906	0.0
472	1185	0.0
95	13659	0.0
241	2491	0.0
375	2108	0.0
5696	9827	0.0
291	8360	0.0
2894	13731	0.0
2108	3624	0.0
516	6777	0.0
589	3660	0.0
3776	9206	0.0
1207	15333	0.0
790	9979	0.0
574	2087	0.0
362	1181	0.0
1941	13907	0.0
625	9106	0.0
1531	3349	0.0
7689	26394	0.0
4164	17107	0.0
6926	197	1.0
13	5463	0.0
2776	9969	0.0
588	1062	1.0
1303	14594	0.0
912	19156	0.0
372	3901	0.0
2044	7159	0.0
6506	4668	0.0
4651	1273	0.0
1534	22116	0.0
5329	15108	0.0
6230	1803	0.0
5840	3952	0.0
1684	660	0.0
2099	4663	0.0
90	4247	0.0
3078	11948	0.0
1336	6986	0.0
1360	8044	0.0
927	3405	0.0
1728	4674	0.0
3698	3309	1.0
2936	22262	0.0
3488	12017	0.0
5060	4580	0.0
470	17765	0.0
1291	4248	0.0
4384	1951	0.0
2635	2250	1.0
712	6635	0.0
4830	9661	0.0
389	2410	0.0
571	1044	0.0
16	24026	0.0
1761	7600	0.0
2399	16735	0.0
375	12	0.0
262	12936	0.0
468	649	0.0
78	7441	0.0
1092	15038	1.0
1873	5456	0.0
2348	7360	0.0
2231	207	0.0
1466	3046	0.0
3072	9705	0.0
729	4177	0.0
61	1184	0.0
264	20936	0.0
827	5175	0.0
102	4772	0.0
4945	9255	0.0
2662	4136	0.0
1651	1734	0.0
469	15	0.0
1799	21221	0.0
469	6501	0.0
409	1535	0.0
2404	25453	0.0
468	3041	0.0
2091	5379	0.0
1699	23949	0.0
209	20565	0.0
47	537	0.0
2597	206	1.0
2513	5629	0.0
129	8855	0.0
1263	9750	0.0
172	16018	0.0
503	4118	0.0
5297	11617	0.0
555	23442	0.0
353	4952	0.0
192	2239	0.0
1689	14858	0.0
907	5279	0.0
365	150	0.0
1004	7994	0.0
2249	5723	0.0
388	19853	0.0
3633	686	0.0
2877	22773	0.0
1766	2021	0.0
1380	1875	0.0
15	736	1.0
2226	1417	0.0
296	13148	0.0
2106	6360	0.0
1690	15373	0.0
214	9465	0.0
273	141	0.0
47	15340	0.0
3042	21066	0.0
159	10992	0.0
2278	11057	0.0
88	8659	0.0
505	284	0.0
3388	540	0.0
175	4406	0.0
242	4440	0.0
214	3814	0.0
4665	20313	0.0
217	6527	1.0
867	18113	0.0
642	2230	0.0
347	3730	0.0
1637	2887	0.0
4257	8743	0.0
103	5473	0.0
1102	8471	1.0
314	2203	0.0
1008	17994	0.0
1417	1088	0.0
6400	19192	0.0
438	23886	0.0
18	18235	0.0
16	8016	0.0
1494	2484	0.0
295	19505	0.0
140	9674	0.0
2439	4299	0.0
5000	8533	0.0
387	13865	0.0
612	606	0.0
31	9026	0.0
1006	768	0.0
886	2501	0.0
250	10015	0.0
1981	12616	0.0
573	24432	0.0
2169	2291	0.0
239	23288	0.0
1381	244	0.5
286	1226	0.0
5741	11344	1.0
233	13148	0.0
1044	1847	0.0
930	5804	0.0
1586	14250	0.0
4057	2043	0.0
4350	1389	0.0
139	2568	0.0
47	1998	0.0
505	1045	0.0
4681	19147	0.0
5583	15711	0.0
89	871	0.0
2399	22109	0.0
81	18389	0.0
805	10447	0.0
6983	1999	0.0
4894	5436	0.0
340	5508	0.0
5586	8035	0.0
7251	400	1.0
883	3022	0.0
1321	1877	0.0
1579	865	0.0
3190	17166	0.0
226	3988	0.0
247	10306	0.0
309	2977	0.0
706	814	0.0
286	11706	0.0
912	1118	0.0
6588	6954	0.0
334	4295	0.0
133	2521	0.0
4667	21207	0.0
1568	680	1.0
2744	7104	0.0
2404	2290	0.0
1324	9724	1.0
944	223	0.0
43	15590	0.0
573	6126	0.0
2125	13658	0.0
861	74	0.0
1987	16832	0.0
596	9563	0.0
18	2101	0.0
7134	6058	0.0
3094	6203	0.0
2268	22098	0.0
175	11923	0.0
2521	1143	0.0
4393	4165	0.0
5396	1580	0.0
4774	788	0.0
602	680	1.0
6016	5676	0.0
5519	13924	0.0
2617	6659	0.0
27	16	1.0
108	16010	0.0
250	1476	0.0
3362	5098	0.0
960	108	0.0
1877	10929	0.0
596	13518	0.0
1115	8413	0.0
227	7528	0.0
69	555	0.0
831	4964	0.0
208	1038	0.0
30	349	0.0
18	10450	0.0
5198	2490	0.0
3029	1315	0.0
3831	508	0.0
5523	15786	0.0
825	26214	0.0
283	3923	0.0
257	4964	0.0
1004	14884	0.0
1000	3666	0.0
879	1065	0.0
5908	11147	0.0
4164	14086	1.0
223	6011	0.0
462	11149	0.0
865	18200	0.0
4971	25630	0.0
3504	8526	0.0
3561	10965	0.0
663	9892	0.0
195	10	0.0
3481	17893	1.0
1996	8910	1.0
86	1517	0.0
51	693	1.0
689	5083	0.0
1209	4353	0.0
1923	17808	0.0
2324	5754	0.0
1001	3621	0.0
687	6409	0.0
1215	12066	0.0
1558	4548	0.0
3221	15259	0.0
12	1555	0.0
3194	2321	0.0
228	767	0.5
447	2391	0.0
3218	12308	0.0
4882	9757	0.0
2281	1161	0.0
1291	4829	1.0
4255	15652	0.0
1140	2966	0.0
127	2431	0.0
4191	7174	0.0
2359	3590	0.0
18	2025	0.0
4645	10985	0.0
45	1761	0.0
6105	9705	0.0
4517	13985	1.0
338	366	0.0
2405	9908	0.0
1761	441	0.0
408	4991	0.0
2557	3197	0.0
1062	3437	0.0
2228	25933	0.0
680	8559	0.0
2099	6821	0.0
35	70	0.0
3798	16226	0.0
432	1920	1.0
1380	2203	0.0
1593	658	0.0
2904	1877	0.0
944	1266	0.0
3188	2570	0.0
5217	5078	0.0
1104	1676	0.0
4057	1870	0.0
552	134	0.0
2072	4326	0.0
3322	13166	0.0
65	3505	0.0
1693	1211	0.0
1809	2651	0.0
4077	2744	0.0
553	691	0.0
214	20068	0.0
447	6843	0.0
1035	711	0.0
12	1106	0.0
63	4759	0.0
372	19972	0.0
6583	26740	0.0
198	12239	0.0
3279	984	0.0
4690	13873	0.0
3750	364	0.0
2350	8548	0.0
433	6516	0.0
968	5682	0.0
1142	1719	1.0
35	6292	0.0
1236	1626	1.0
6315	2591	0.0
3615	1631	0.0
5538	23826	0.0
2354	280	0.0
3151	11751	0.0
2441	8668	0.0
1623	4817	1.0
932	3209	1.0
6104	6376	0.0
605	4463	1.0
1618	20337	0.0
2252	13079	0.0
414	2334	0.0
719	2368	0.0
2700	10293	0.0
56	2491	1.0
3116	10927	0.0
1685	6174	0.0
3504	6391	0.0
3916	6083	0.0
571	732	0.0
421	9208	0.0
655	8149	1.0
126	5017	0.0
1950	25794	0.0
977	9017	0.0
3216	7880	0.0
655	579	1.0
3187	3198	1.0
61	9524	0.0
2757	3770	0.0
1193	8516	0.0
350	6748	0.0
1115	9780	0.0
4619	9360	0.0
2927	749	0.0
944	5498	0.0
1459	630	0.0
2593	3619	0.0
295	473	0.0
1047	5359	0.0
85	14717	0.0
1330	11586	0.0
1213	3765	0.0
55	15296	0.0
4068	400	1.0
1275	3104	0.0
5424	3171	0.0
839	1540	0.0
3232	8184	0.0
5296	1744	0.0
291	319	0.0
125	10206	0.0
81	10291	0.0
5936	1953	1.0
148	4054	0.0
120	4641	0.0
262	14650	0.0
293	10299	0.0
5353	12193	0.0
35	198	0.0
620	8224	1.0
3504	6581	0.0
296	6673	0.0
4381	3524	0.0
3887	13112	1.0
633	18993	0.0
2373	3693	0.0
1549	4870	0.0
348	5853	0.0
1430	12696	0.0
329	1834	0.0
4530	11789	1.0
3218	4554	0.0
250	1167	0.0
86	4314	0.0
1193	12792	0.0
453	1777	0.0
6855	2503	0.0
4608	1564	0.0
57	5514	0.0
5340	14718	0.0
1028	6364	0.0
544	6610	0.0
127	6362	0.0
5418	15479	0.0
968	4159	0.0
2251	10607	0.0
123	6258	0.0
3272	7621	0.0
3349	20503	0.0
1252	2860	1.0
389	5735	0.0
388	10551	0.0
645	3618	1.0
741	8697	0.0
5862	817	1.0
2	750	0.0
887	10021	0.0
4544	8678	0.0
2471	1335	0.0
2	6523	0.0
2690	8268	0.0
15	21	0.0
606	372	0.0
880	380	0.0
868	9760	0.0
61	4014	1.0
4924	4572	0.0
621	5121	0.0
320	3230	1.0
229	1595	0.0
6017	679	0.0
1383	14472	0.0
61	13091	0.0
1133	454	0.0
492	4605	0.0
1953	879	0.0
81	13096	0.0
413	17005	1.0
946	4794	0.0
127	4873	0.0
133	10320	0.0
1831	4831	0.0
274	23166	1.0
1280	8965	0.0
6307	5602	0.0
4190	11362	0.0
368	4626	1.0
375	2725	1.0
5498	8587	0.0
35	1046	0.0
1022	2237	0.0
321	11294	0.0
5353	16271	1.0
4833	9492	1.0
2697	4891	0.0
926	23110	0.0
1932	8569	0.0
189	6923	0.0
3232	210	0.0
3173	2213	0.0
1094	1385	0.0
4398	777	0.0
6727	23192	0.0
109	6429	0.0
96	3651	0.0
1084	9747	0.0
84	20356	0.0
3439	5920	0.0
631	13671	0.0
452	14963	0.0
525	4413	1.0
434	12360	0.0
5345	23577	0.0
566	8410	0.0
2821	5049	0.0
465	12237	0.0
1032	11853	0.0
1496	7492	0.0
585	5503	1.0
131	5681	0.0
516	457	0.0
447	2217	0.0
4930	4378	0.0
3584	10400	0.0
671	12785	0.0
3533	12465	0.0
4221	20191	0.0
1539	11752	0.0
810	7252	1.0
107	4548	0.0
3671	4208	0.0
1173	10421	0.0
353	9348	0.5
4446	4272	1.0
3462	3216	0.0
3443	12514	1.0
2870	14224	0.0
1159	1876	0.0
1041	5118	0.0
3951	24918	0.0
1991	13844	0.0
2175	5310	0.0
1001	1772	0.0
221	6156	0.0
2213	6928	0.0
2460	5569	0.0
3966	15406	0.0
799	7476	0.0
739	5116	0.0
2938	316	0.0
2691	6805	0.0
507	738	0.0
2323	2739	1.0
874	8344	1.0
50	1440	0.0
828	2783	0.0
1669	9674	0.0
2072	1117	0.0
937	13994	0.0
968	8097	0.0
95	6196	0.0
3344	1617	0.0
3008	3426	0.0
160	11943	0.0
189	3468	0.0
377	1991	0.0
80	9995	0.0
1434	6144	0.0
1001	3266	0.0
833	2750	0.0
447	7840	0.0
673	992	0.0
865	11571	0.0
2154	1657	0.0
1241	19053	0.0
7252	12420	0.0
2609	4573	0.0
1360	4799	1.0
2710	2875	0.0
371	5427	0.0
3695	17025	0.0
1644	6819	0.0
6054	5497	1.0
501	17231	0.0
1413	26345	0.0
3543	15982	0.0
172	5949	0.0
4162	5439	0.0
3140	6526	0.0
723	8479	0.0
1304	4399	1.0
982	1006	0.0
493	12504	0.0
49	13704	0.0
2600	4153	0.0
135	1287	1.0
819	2462	0.0
3143	3049	0.0
2421	3532	0.0
1967	26694	0.0
561	2341	0.0
6570	6819	1.0
294	4595	0.0
1874	8577	0.0
14	2268	0.0
274	7051	0.0
211	5811	0.0
555	13698	0.0
70	132	0.0
1909	16522	0.0
807	957	0.0
4543	1446	0.0
45	2971	0.0
4943	6887	0.0
4935	8581	0.0
4753	12744	1.0
465	12412	0.0
363	2713	0.0
992	12409	0.0
2635	279	0.0
2361	15494	0.0
1354	3436	0.0
3778	23562	1.0
16	8541	0.0
157	4925	0.0
6280	10084	0.0
724	5829	0.0
819	5953	0.0
2308	529	0.0
292	2450	0.0
433	2627	0.0
1467	3666	0.0
731	10432	0.0
1110	2514	1.0
1741	5245	0.0
2933	3047	0.0
1793	7961	0.0
5819	19553	0.0
6144	7221	0.0
1193	811	0.0
3804	259	1.0
45	910	0.0
1982	7353	0.0
497	6311	0.0
1359	5210	1.0
1007	11400	0.0
2472	11776	0.0
254	2342	0.0
146	9180	0.0
466	746	0.0
1566	4438	0.0
6690	23205	0.0
419	6451	0.0
724	12409	0.0
473	7783	0.0
2058	3549	0.0
7448	23677	0.0
586	23660	0.0
1880	204	0.0
4328	6058	0.0
440	348	0.0
30	136	0.0
310	8002	0.0
6141	15017	1.0
680	15040	0.0
433	1239	0.0
1421	2949	0.0
1262	17406	0.0
1481	3177	0.0
1217	638	0.0
1029	2618	0.0
411	513	1.0
4398	587	1.0
3456	13993	0.0
2948	4866	0.0
1350	12816	0.0
1889	21665	0.0
957	25262	1.0
81	21018	0.0
3259	14753	0.0
5107	6710	0.0
5714	6131	0.0
291	2487	0.0
3688	2353	0.0
725	7401	0.0
1131	12829	0.0
126	8781	0.0
953	19057	0.0
2083	5777	0.0
945	6545	0.0
18	6270	0.0
798	7463	0.0
3768	11669	0.0
4808	675	1.0
1581	1583	1.0
860	3501	0.0
4373	19099	0.0
1235	1088	0.0
2410	10329	0.0
1681	489	0.0
67	2110	0.0
941	9071	0.0
1614	1496	0.0
658	20912	0.0
5870	1665	0.0
4743	12707	0.0
2331	1906	0.0
615	10151	0.0
726	20003	0.0
2795	13747	0.0
1004	4954	0.0
4035	10714	0.0
44	6742	0.0
2670	11633	0.0
81	2891	0.0
12	11462	0.0
1804	5066	0.0
26	9983	0.0
1365	632	0.0
69	2611	0.0
4226	1343	0.0
4051	8693	1.0
153	16811	0.0
932	3493	0.0
2444	11040	0.0
4804	2157	0.0
61	2754	0.0
1454	7198	0.0
45	8373	0.0
3402	1308	0.0
2283	8858	0.0
372	14634	0.0
1078	280	0.0
4942	9629	0.0
130	12570	0.0
113	1002	0.0
644	605	0.0
140	2137	0.0
6772	7379	1.0
175	1920	0.0
3430	9073	0.0
95	4532	0.0
61	4415	1.0
887	2085	0.0
4436	4794	1.0
3863	11181	0.0
945	544	0.0
2679	2307	0.0
52	4939	0.0
3983	14644	0.0
1369	1666	0.0
779	3465	0.0
902	10443	0.0
1381	800	0.0
2317	3712	0.0
555	140	0.0
589	473	0.0
1171	5044	0.0
631	1173	0.0
511	7005	0.0
162	11107	0.0
31	11715	0.0
3770	3557	0.0
2139	5289	0.0
691	5081	0.0
2131	20578	0.0
1219	5895	0.0
5556	15791	0.0
10	7053	0.0
1103	526	0.0
1280	8071	0.0
1004	1244	0.0
675	15114	0.0
62	9503	0.0
1568	3730	0.0
2054	289	0.0
5265	7789	1.0
883	1691	0.0
3359	10434	0.0
1167	5744	0.0
920	1989	0.0
1205	2007	0.0
718	7977	0.0
643	15826	0.0
4478	2617	0.0
968	11023	0.0
459	639	0.0
1445	158	0.0
114	6276	0.0
5455	2296	1.0
3421	6272	0.0
141	575	0.0
1321	3434	0.0
960	7883	0.0
3695	14075	0.0
3253	5895	0.0
79	79	0.0
4677	1787	0.0
221	8213	0.0
175	1446	0.0
3260	1981	0.0
1041	21544	0.0
4117	22212	0.0
2429	3810	0.0
1584	2244	0.0
26	26	1.0
4254	7576	0.0
2407	3370	0.0
1765	3925	0.0
5264	4399	0.0
1629	105	1.0
631	10210	0.0
1013	11645	0.0
85	10279	0.0
308	21775	0.0
376	7863	0.0
5353	24997	1.0
861	3448	0.0
5467	194	0.0
26	5940	1.0
2680	4945	0.0
3808	10618	0.0
4890	6851	0.0
5138	19474	0.0
542	2108	0.0
153	7499	0.0
6232	8438	0.0
4071	8013	0.0
80	1252	0.0
4330	4793	0.0
125	10593	0.0
4007	72	1.0
3764	325	0.0
292	5770	0.0
474	2879	0.0
967	12399	0.0
815	10149	0.0
1781	25914	0.0
1137	7696	0.0
57	8433	0.0
1963	2290	0.0
450	8954	0.0
4996	4793	0.0
159	16218	0.0
314	2960	1.0
1281	14946	0.0
713	19925	0.0
624	1148	0.0
1301	2092	0.0
175	17311	0.0
1090	17076	0.0
313	2797	1.0
559	85	0.0
3357	13607	0.0
519	5504	1.0
769	1004	0.0
378	13755	0.0
152	15676	0.0
2727	8264	0.0
2762	14392	0.0
8	7619	1.0
1576	1516	0.0
980	10980	0.0
4102	5352	0.0
625	2943	0.0
1481	10036	0.0
61	3094	0.0
763	4206	1.0
233	8891	0.0
12	11525	0.0
28	2162	0.0
1357	8536	0.0
227	5995	0.0
5117	46	0.0
3720	202	1.0
812	18584	0.0
375	6070	0.0
2781	11624	0.0
36	11597	0.0
1550	20237	1.0
4789	9055	0.0
1612	13186	0.0
1032	15968	0.0
2354	4667	0.0
61	5836	0.0
679	5824	0.0
293	19882	0.0
1194	5812	0.0
5374	2232	0.0
585	5599	0.0
1262	419	0.0
165	2835	0.0
47	2410	0.0
999	8756	0.0
173	5280	0.0
2425	18284	0.0
2084	8154	0.0
960	18337	0.0
555	20701	1.0
2169	11213	0.0
2990	12534	0.0
459	4244	0.0
2890	4656	0.0
1501	7276	0.0
741	241	1.0
795	1598	0.0
100	4548	0.0
2790	1	1.0
732	3698	0.0
140	403	0.0
3223	17075	0.0
237	4464	0.0
968	15047	0.0
1891	2836	0.0
162	24765	0.0
5129	15914	0.0
291	3875	0.0
4515	7222	0.0
283	11453	1.0
554	6415	0.0
283	15927	0.0
3952	6571	0.0
1605	24521	0.0
318	15825	0.0
1116	3142	0.0
342	9170	0.0
1536	14974	0.0
213	6833	0.0
1332	11828	0.0
4629	14287	0.0
848	4666	0.0
1482	3485	0.0
759	4727	0.0
250	6403	0.0
962	15858	0.0
18	13110	0.0
4285	1582	0.0
4005	3071	0.0
43	9812	0.0
385	2261	0.5
34	20370	0.0
336	16562	0.0
189	2980	0.0
738	5424	0.0
3371	16322	0.0
1216	115	0.0
141	888	0.0
4489	9680	0.0
1611	3342	0.0
3173	7573	0.0
5318	25134	0.0
348	1583	1.0
1531	7754	0.0
8	1171	0.0
40	7982	0.0
5032	20819	0.0
694	7464	0.0
4283	958	1.0
4459	7235	0.0
6584	4769	0.0
1211	12317	0.0
1470	4889	0.0
850	15	0.0
468	3792	0.0
324	6016	0.0
401	4310	0.0
3961	12888	0.0
148	1570	0.0
6673	14843	0.0
388	23867	0.0
2649	11443	0.0
3325	6071	0.0
734	20501	0.0
1741	2000	0.0
6919	514	1.0
363	6174	0.0
1004	22655	0.0
49	13602	0.0
366	14649	0.0
214	15532	0.0
102	1407	0.0
4239	18057	0.0
165	1984	0.0
2546	2685	0.0
6419	17184	0.0
5244	4043	0.0
1866	5624	1.0
3048	6716	0.0
4111	23566	0.0
4753	18274	0.0
250	13271	0.0
3555	4310	1.0
89	7120	0.0
573	3413	0.0
769	8831	0.0
588	27019	0.0
3685	23654	0.0
3092	5987	0.0
1029	15230	0.0
707	7286	0.0
321	3910	0.0
2020	9033	0.0
604	15781	0.0
4635	14171	0.0
2977	5112	0.0
4035	7657	0.0
289	4075	0.0
264	5446	0.0
2086	9551	0.0
2898	4773	1.0
1515	3095	0.0
400	688	0.0
2061	4436	0.0
2461	2505	1.0
237	23895	0.0
2992	5044	0.0
2864	3052	0.0
1140	10173	0.0
946	3987	0.0
820	14858	0.0
151	9912	0.0
505	8686	0.0
177	19244	0.0
5752	1136	0.0
1911	3720	0.0
3866	2398	0.0
159	10869	0.0
121	16323	0.0
854	18676	1.0
289	2018	0.0
3965	7227	0.0
3995	5625	0.0
1084	1185	0.0
789	3599	0.0
291	22823	0.0
1851	2620	0.0
15	1194	0.0
372	2973	0.0
238	23162	0.0
4893	7275	1.0
156	11321	0.0
578	11135	0.0
2567	7303	0.0
912	3158	0.0
2994	1498	1.0
7	789	0.0
237	9728	0.0
951	4203	0.0
7518	6683	0.0
250	4337	1.0
4775	17053	0.0
65	1252	0.0
106	3018	0.0
2355	8620	0.0
343	5866	0.0
366	1917	0.0
3203	900	0.0
454	18594	0.0
4474	15108	0.0
912	9970	1.0
4753	11877	1.0
447	5689	0.0
6095	4580	0.0
4850	7455	0.0
148	4939	0.0
3445	9387	0.0
6364	1077	0.0
4988	14172	0.0
2782	4540	0.0
2394	4062	0.0
807	3945	0.0
3994	13948	0.0
1694	339	0.0
2949	5136	0.0
3506	11593	0.0
2513	320	0.0
2326	4931	0.0
554	12872	0.0
719	11018	0.0
2677	1993	0.0
1953	21246	0.0
4307	6414	0.0
6195	15294	0.0
545	299	0.0
45	3114	0.0
945	6491	0.0
385	12550	0.0
4472	4704	0.0
2377	734	0.0
3111	12574	0.0
2048	24387	0.0
334	11594	0.0
18	15930	0.0
6428	11804	0.0
637	10352	0.0
4275	5499	0.0
4943	9176	1.0
566	17855	0.0
6743	11117	1.0
596	6678	0.0
1714	3066	0.0
946	8178	1.0
725	12717	0.0
758	12701	0.0
1324	21492	0.0
2157	2578	0.0
140	172	0.0
2434	7630	0.0
2258	5382	1.0
1847	2646	0.0
35	913	0.0
321	5435	0.0
353	16010	0.0
2699	12910	0.0
6774	19717	0.0
5766	3504	0.0
4755	20969	0.0
1115	1670	0.0
841	4377	0.0
66	2124	0.0
1082	1908	0.0
2387	21619	0.0
579	10744	0.0
3190	2599	0.0
175	4860	0.0
1593	1478	0.0
688	7422	0.0
3950	2884	0.0
1626	1799	0.0
1417	6920	0.0
1932	10955	0.0
2527	1185	0.0
737	2576	0.0
1358	209	0.0
1001	7094	0.0
448	2004	0.0
175	3548	0.0
43	18161	0.0
544	2304	0.0
4996	4201	1.0
468	5066	0.0
4675	878	1.0
1779	7882	0.0
6585	19287	0.0
1556	3188	0.0
3868	9151	0.0
1269	4951	1.0
3355	5218	1.0
1048	2960	0.0
755	3540	0.0
1563	4215	0.0
4927	12362	0.0
4702	4104	0.0
516	578	0.0
1073	16598	0.0
1211	24730	0.0
4066	4410	0.0
1663	3597	0.0
406	13967	0.0
2310	13107	0.0
1007	23007	1.0
1215	44	0.0
2956	4667	1.0
623	10374	0.0
540	1420	1.0
462	5197	0.0
1492	2265	0.5
1136	2787	0.0
2515	8003	0.0
3220	5545	0.0
18	10746	0.0
18	2163	0.0
10	19628	0.0
574	13266	0.0
7238	12583	0.0
3031	13603	0.0
2956	6832	0.0
704	24581	0.0
154	2270	0.0
936	3801	0.0
5333	2469	1.0
2911	716	0.0
3721	10397	0.0
1985	2598	0.0
2905	6926	0.0
175	834	0.0
827	6843	0.0
3959	58	1.0
451	8514	0.0
2951	2026	1.0
208	20897	0.0
2906	2934	0.0
367	13853	0.0
14	2283	0.0
1285	3007	0.0
2558	4399	0.0
1923	8213	0.0
250	123	0.0
629	19122	1.0
2546	935	0.0
4023	20321	0.0
6372	3721	0.0
888	8693	1.0
898	6126	0.0
2489	4061	1.0
3958	3580	0.0
163	3380	0.0
2211	10274	0.0
83	11648	0.0
1028	3987	0.0
258	186	0.0
2098	17568	0.0
2966	5775	0.0
321	18792	0.0
999	1500	0.0
2153	4028	0.0
997	2377	1.0
3892	2055	0.0
4313	4071	0.0
3915	3920	0.0
2523	18039	0.0
4555	14857	0.0
5893	5757	0.0
2467	10097	0.0
314	2962	0.0
2495	10565	0.0
3454	2040	0.0
247	32	0.0
141	9960	0.0
1821	8961	1.0
172	10986	0.0
1514	6686	0.0
432	15946	0.0
2753	4489	0.0
35	13248	0.0
4987	5771	0.0
50	8425	0.0
452	3291	0.0
304	7286	0.0
4735	2300	0.0
2437	21281	0.0
1429	18099	0.0
1496	1998	0.0
241	2546	0.0
610	10731	0.0
2817	2566	0.0
4095	10331	0.0
2553	3525	0.0
819	1314	0.0
18	10019	0.0
1142	497	0.0
633	16733	0.0
1324	3200	0.0
438	8308	0.0
750	19385	0.0
932	3873	0.0
459	4167	0.0
69	865	0.0
345	10407	0.0
1082	11166	0.0
879	5007	0.0
1614	306	0.0
1163	8797	0.0
242	4415	0.0
833	4038	0.0
61	7993	0.0
3253	15061	0.0
49	6956	0.5
68	3665	0.0
2626	12970	1.0
18	13399	0.0
2767	484	0.0
693	4860	0.0
726	5772	0.0
293	764	0.0
123	7574	0.0
536	5293	0.0
3539	12952	0.0
1869	676	1.0
1082	6342	1.0
5262	20413	0.0
2532	5039	1.0
2281	3530	0.0
2847	3566	0.0
1486	15291	0.0
512	2091	1.0
3456	16839	1.0
3444	24657	0.0
1982	1682	0.0
278	7606	1.0
1350	5328	0.0
